name	Con_1	Con_2	Ion_1	Ion_2	NP_1	NP_2
AT1G09580	19.408410614447117	13.882117439896662	23.710315072680547	24.682498525688654	19.672642307546603	15.942787898041447
AT4G02990	4.976075840837478	5.305791289858578	4.029269785311488	4.728806209184023	4.051577599752967	5.040232007625175
AT1G27740	3.0060305881403138	1.1040117473344102	0.0	0.0	1.6749549962542611	1.8285171099035489
AT5G53110	17.678715998148586	11.239938604083363	5.869879374041309	8.419474497096019	19.95822854264508	20.025172460250076
AT5G51140	17.375899353412215	19.097789066860976	16.736363319992336	18.520680894382696	15.593317133869984	15.034150046546022
AT5G56780	5.0520948224925375	6.417711602713416	5.115683704911606	2.6796545184901395	2.9524741646747983	4.018531478502444
AT1G69890	43.16274480395383	37.23455545613146	8.026559074273152	14.382140921486364	41.01423315092057	51.54678735923908
AT4G10220	0.05736991554545359	0.0	0.13496123496672682	0.05832276598154626	0.1807332026458895	0.11792826833155574
AT3G48070	14.660125947664062	16.497329241477193	12.648734513156702	13.06735238441561	14.027228566645487	15.326547752591557
AT3G04230	53.770681172263146	11.231550590199719	69.062886887339	76.23603773489927	59.27725345526705	57.17056841309346
AT1G47340	3.21667531781314	3.8792708456570897	7.710825036006063	4.801666871500188	3.078542198697417	2.4272351016418794
AT4G26770	1.1099645233963578	0.5874982268647824	0.559534861567969	0.24179995683790978	0.9574395910413778	1.8741856728695094
AT3G49120	20.062185636679317	29.478249276189864	53.709769716573	61.079962601945624	23.481361168591008	22.015806127620454
AT4G15570	10.635504620581058	15.146502631112337	10.73989188988546	9.671298310596251	8.67759815985386	8.755324107937131
AT5G66060	35.12897085715623	56.84500226332477	37.007133904783764	39.19949565914456	36.578572750411304	33.73460894412518
AT1G62250	11.114937682587149	12.47759476498243	7.479430328386368	8.1987392106553	10.803242575235458	10.467392599312257
AT2G05230	0.3875942907753214	0.07693183670748528	0.6553601983668594	0.19701590024794707	0.25438404444016033	0.2738758818588061
AT3G58280	0.0	0.0	0.0	0.07377737904921151	0.0	0.0
AT2G43280	12.746577493292179	15.535152080370384	14.59844357133409	15.601091868859571	14.61808793113764	15.083140152187589
AT5G38980	0.8329518255314909	0.7557889751021571	1.1197128666549818	0.9677556893213813	0.2499103940034541	1.3452972196823079
AT5G50810	78.85849757179578	46.446825331306684	120.79239232462722	111.63278041682292	51.42915444981735	48.26427138654053
AT1G18940	3.3176575828524544	2.033284276260494	0.7702009756402864	0.7100547752136638	3.850611763392879	3.9482473746526936
AT5G17340	0.0	0.0	60.789992725722215	57.217617383365706	0.11236281280775455	0.32992489954153853
ATMG00040	0.0	0.0	0.0	0.07401085176772168	0.07644938213185831	0.0
AT1G77320	5.1206083679267955	4.276027485502598	5.639109655818579	5.0812179815462715	4.841598351459172	3.375805615616422
AT3G16430	78.40776693166792	65.95816226727456	52.772781374773295	82.7107525764487	63.68245421067799	71.2096459885281
ATMG00513	0.0	0.0	0.6175456508695353	0.1940865490340253	0.10024068362517521	0.0
AT5G08160	50.564427748937	33.80649914338698	40.01570259159185	52.89226427320924	51.18826585658152	50.738675344339626
AT1G11450	17.868066376020955	19.781664451848037	17.788041458060476	27.36965715210906	14.86905805494382	14.355071518782223
AT5G04560	17.278728385907513	21.934632264417484	15.589009027734523	12.186399028470877	13.616141114384236	11.476686799973539
AT3G01480	11.241540528455648	11.195285045497334	5.759022618649701	4.141247387901939	10.529709222937816	9.82284916569189
AT5G38800	0.11388780264221232	0.36168119270565274	0.6697952378918003	2.1998076931356483	0.23918816587789332	0.4682102534747906
AT2G29180	1.7721656936109158	1.7717734889460937	0.9264386057915686	0.20017771034465093	1.2406393311441086	2.023790396617141
AT1G15520	0.8327951869383363	1.4425985264126298	1.4604416393733803	0.8928066418596772	0.7155179117474936	0.6069373151943397
AT5G40550	9.108711768683744	15.04635726115873	9.124563697632603	13.889995997747238	9.512542843539743	8.487371871817315
AT5G41940	36.41176661765558	34.86668689102775	26.784347415539095	27.77178920440081	36.68341910907691	38.71537044245204
AT5G66390	82.53635758796935	77.61085475475267	114.98166224142307	140.2670648798988	101.3448101059581	107.09849013560287
AT5G11160	5.516027312748978	4.93552013871025	10.968072276130389	11.215284772535133	4.68908940984597	4.521948789624988
AT2G21370	3.839015467315675	5.479470069490639	5.581068819733425	4.516697256254635	3.125441865005697	3.147689744688491
AT4G03480	1.9171113444772407	0.47968424850759805	1.0659892695174953	0.17717749362575796	1.6105336502444818	0.8239791051681353
AT4G19095	0.15649888526344824	0.0	0.0	0.0	0.32868033678458813	0.0
AT1G80000	18.796696148817645	19.53674536519393	13.312449430296457	15.8421646216475	18.036384266025966	18.062266749931695
AT2G42880	73.17735099140772	86.00535465921867	79.51431033797253	77.64472994655816	73.9009021545735	72.85412999064096
AT2G47610	548.3207042240913	401.2520289065416	912.9459239208583	704.6333406829701	489.54863923762434	413.2424927142898
AT2G42220	1.6415389795523843	3.853195085060636	0.6715961351188102	0.4353399429729068	0.6745254688200777	2.0539275028335697
AT5G47530	2.992564049915693	1.781941486013216	2.309976747265867	5.08629048774432	4.0754357612893894	4.084944132196217
AT1G77810	11.805926636376093	17.469800344176164	14.08565833328853	11.70088423876005	8.931500224685063	9.82897048971389
AT2G32080	93.07958999705899	110.90447420649053	47.19216495328531	63.70735702802653	101.99509606998303	111.46072831144822
AT2G41750	9.421980669103164	5.402587099232333	19.117281963964324	12.052907177299002	11.79042552824032	9.118914032265845
AT1G30720	86.57723282491591	92.48900657214145	5.222325374634379	4.5538991871139665	77.84400153249463	83.72720777710525
AT3G44690	1.9545740130609084	3.2691636778231703	3.0577262296008674	1.6889817149371318	1.7035806240903821	1.5669330403034836
AT5G64870	0.9049989699128594	1.7494317211600672	1.1570579081027108	1.120036516147323	1.1156205159903336	1.2132358050415755
AT1G22350	1.2347095889168658	1.75775720921353	0.7511953994369481	3.376100199329063	1.5201212121369878	1.4878167894192762
AT5G54510	5.506091454289517	3.785297984731421	10.533566594036493	16.438756946416266	6.745632689125787	6.472185615261222
AT3G26330	16.6678562599516	25.947665554516103	13.638503848323806	17.984774121344696	21.039398828085726	21.424740156454384
AT3G11850	7.895899266236772	12.723515246105384	4.5749285240341795	5.321631126342469	8.813577158011645	8.866731675178848
AT4G18990	0.0	0.0	0.0	0.19048584835058865	0.06558734322262597	0.0
AT3G61990	80.0856791431049	73.35853546388451	83.70357640665516	161.62589136201098	92.46071050155616	88.2900090209298
AT5G25260	3.1559666898253496	1.098971133070726	1.660705304635698	2.4485034137162507	3.706553075923672	3.3717054264217996
AT1G78190	11.778732100468169	5.260291266711014	19.915959521569945	17.587346727267235	10.822786129642918	11.727730429036555
AT3G15160	17.204657957015012	12.223031422886649	15.632216331899151	16.353364430727492	19.172105774478517	17.682748011891466
AT4G24730	3.4461118325317797	4.045079806734485	4.356763209080441	3.9084969925377804	3.397219418484454	4.1201389034119105
AT5G43600	50.4070791727459	56.61015755483282	23.13673579904466	20.38212524695128	46.763847752156494	49.15899120955829
AT1G03190	5.529250763284774	7.013299836326285	6.796669223073546	6.532612836072334	5.701672720641778	6.42526062928875
AT5G43603	2.2752530242147473	0.0	0.0	0.771014148085716	0.0	0.0
AT5G10605	0.18162107473994912	1.5380968616114075	0.4272588570130852	1.292463190343687	0.3814421803210615	0.1866680352669231
AT1G59900	112.26854772617129	158.41192762205907	100.14679843980414	97.54852093876575	109.64903656245555	118.28751575388456
AT2G39580	21.298667650947394	27.202730381173204	19.07890324309939	17.082133118856852	15.809068249534947	15.088061298494926
AT3G16190	32.33558747125535	50.50488151217361	36.854955886419276	45.613981082935446	32.81511057338333	41.22064120179997
AT1G16670	14.043955197914672	18.85957140196778	21.097148096582167	19.45779716625388	15.211115783849772	19.135644173409233
AT2G17230	4.986301754845599	1.1839503188636087	15.183412319107815	21.129223642273374	6.361662291647683	4.502216218591825
AT3G02100	1.1873721875471943	1.4664292659090838	0.0	0.35206882604344164	2.0781079357993315	1.728853774658528
AT2G41160	33.27373877463778	29.506932713998278	53.77667178694502	50.765708747393404	34.83289060979589	35.88978126644672
AT1G30510	199.72814552462893	193.33360798545365	166.36919485630074	209.28513681846053	254.6139117614769	263.03469090688657
AT2G15980	4.14925902211507	3.5138886217174443	1.4099256871373687	3.3276702810833743	3.9214396493928767	3.8854882958699557
AT2G28600	18.24653330769158	23.433410640006453	23.396208416567777	25.27636155432661	15.918173963195024	14.590693843176348
AT2G28605	0.15865749057742684	0.33590621115651426	0.27992821666374545	0.16129261488689692	0.41651732333909014	0.4891989889753847
AT3G08670	18.52690563458634	22.429054068357686	26.699102968704405	20.938483696966536	19.86912528050308	16.64464051732764
AT1G74400	0.298125306268599	0.5259870477072849	1.0519980496650478	1.0102561191619892	0.5217711609863331	0.4085463118872903
AT1G58050	0.0	0.0	0.0	0.0	0.0	0.016674624682987957
AT2G24110	4.813493709709064	3.803692386155912	4.2264211101392615	4.686675391310816	2.9188944839892623	3.2749421511466075
AT1G57943	0.17297245213328488	0.061035589746484424	1.0851018590808514	0.46892088538546467	0.3027318891436996	0.3555581624131869
AT1G27060	6.3012031787469	5.348894124682221	5.034367927596043	3.988553809993807	6.055107134640106	4.64338747502906
AT5G25930	5.552526830685383	4.268701063618689	10.554038759194441	13.457251222798009	5.054779826096171	5.42473641797421
AT5G09670	0.18276334565026328	0.048367825836836714	0.02687162622723806	0.0	0.07197022270208707	0.11740128004209001
AT4G11990	0.7576247655121767	0.9165867340496627	1.9944702525493208	1.7604755874743372	0.9850101258682925	0.5561985368643292
AT4G10610	54.05449609043521	33.33663608711088	42.90764500528262	49.55518206332738	49.20292926227678	49.14938909924312
AT3G29772.1	0.0	0.2391476298741141	0.0	0.1722478415936174	0.0	0.0
AT1G78955	1.9718859543194478	1.8660244392493377	2.5302602441294395	1.7616505080503935	1.9138159610048062	1.35112101717011
AT1G78950	1.6637275508181542	2.216687808660663	2.2606006856926744	2.041296809354119	2.4700204361604894	2.034262628719336
AT1G33960	0.0	0.0	0.0	0.09657575702106008	0.0	0.0
AT5G12030	0.0	0.11578383665062102	3.0876392836444824	1.1119221470015872	0.2297116141394665	0.22482996323749851
AT1G07740	1.012650236134705	0.8246004619248517	1.5576141175533467	1.029469229328896	0.6543929052912116	0.7739208986612086
AT1G07745	7.342128553317092	12.192792441863036	5.883331734535236	6.76431627924935	7.372688950753496	6.838702621813472
AT4G12100	0.0	0.0	0.060762861401561515	0.05251668224236538	0.05424701666242641	0.0
AT3G22660	45.26982245975749	78.75577320217054	51.940917829260236	50.54063080883909	41.21191827892554	37.150102883122216
AT3G27010	6.755792371664868	6.019699512961547	6.974549510960081	7.016228747580015	7.655705731795952	8.891708384123012
AT4G12490	0.08780662646460645	0.0	0.0	0.0	0.0	0.09024663282624781
AT3G59830	0.9777946880922882	0.6469268086765808	0.2875295731965272	0.28992680775124025	0.6845243377662497	0.7955981196146309
AT4G09500	0.3822425080680775	0.35967803533066767	0.9991284040921378	1.2089501841984025	0.5351927206966278	0.26190961255912903
AT2G18915	11.029265790906718	8.668630407658863	6.717541836838831	6.297403210393621	11.58188056272575	12.081116012765575
AT1G32610	1.7557888634351246	2.382896312020282	2.6477228582024197	2.471470008932295	1.843761615250532	1.8971219761635107
AT2G18910	28.182168084785083	13.312726403738692	44.82231499971521	33.73335007069206	26.25293601112026	22.580480226580598
AT3G31908	0.0	0.0	0.0	0.0	0.0	0.06367491328674217
AT5G15310	0.41670042808260027	0.7719505003559141	0.0	0.0	0.5469736925358617	0.5888848206911235
AT5G37710	15.10876766677258	21.733977392335106	16.409216972241676	15.948407069251294	14.04149475384777	13.905415960463547
AT2G07340	65.98110249428836	86.74340240301143	113.96816873225261	91.30239037974646	80.14634476094486	64.46431628338497
AT1G61410	2.7303036290576967	2.328272996560125	2.2301973305628073	2.4672452738742914	1.1946266086978299	2.4943772624678955
AT4G31560	39.80458158951816	20.50199653907609	41.533535402667354	28.826366172227967	39.10225885709858	48.49896023260616
AT2G38770	14.31115493619686	15.451720435776789	12.990011890085654	11.43020106076711	12.331220536862599	10.705336568750148
AT3G52700	0.0	0.0	0.0	0.0	0.07734686687406796	0.0
AT5G11920	25.95750759376696	22.218960532172094	98.07563246741681	113.13074104731261	22.003065362495033	23.126582355709044
AT3G47860	2.835497469235032	4.922668262922295	3.3352170432410104	3.516762149567633	2.7393629055103346	3.555435544360951
AT3G47680	34.42414513813446	52.99706166846353	35.559046672067154	41.34715604588466	28.047355458236982	29.390575953691247
AT3G49845	41.19967041439302	13.519267091603437	15.947748211705145	10.048591235444128	38.854889774909644	36.141202873732794
AT5G35407	4.08983753488478	0.0	0.6013272802406384	6.756368423595569	2.1473782003259756	3.152615706730257
AT2G44260	0.0	0.03598995119534082	0.27992821666374545	0.5530032510407893	0.035701484857636294	0.0
AT3G15420	8.345505814346224	8.834462300138458	11.530248617282107	9.426794862391576	7.372596460332225	9.39431071919141
AT1G12950	4.086474181648855	2.723713192436868	15.577145828602065	21.502587006015506	5.840833386166254	5.366706013924039
AT1G10670	119.14861685185964	115.7989080535541	145.11970305225452	138.28309951202877	121.52993203031676	108.62764686283427
AT1G52130	0.3802534898136676	0.1509495886912022	60.60484448375691	101.52270384755931	0.19965293184848948	1.3190179351505722
AT1G44900	8.042881187377175	10.321571224648165	14.956841628641662	15.005411091015853	9.672638622073793	6.973315015375031
AT3G56460	64.38207640852997	61.99628992909409	58.15908598641689	56.881568775023695	67.19376465055728	67.08315850249596
AT1G68725	8.961918092255054	2.6407084672244046	3.5862289604712774	9.862168922301226	9.022869245345591	6.836997918210195
AT3G09100	22.530766331361207	30.309926121129187	23.60416318115512	27.086226893899273	23.825772861180646	21.20583109217626
AT1G68720	11.772837494768424	14.438587798768534	12.980965416155563	13.017060214964584	11.502993010820909	10.198319136718162
AT5G12280	1.8184364958644417	1.5220750193029553	1.0445850732121384	2.536504265362873	2.5756696244718738	2.5209335154920254
AT2G22450	7.681509169012726	12.570732016321513	7.790620044684933	8.247355768024208	6.8728906198678485	7.169918174590959
AT3G54020	11.783220946543041	9.680276721315039	10.435030093826503	14.013957221600162	12.755808706451845	15.664364462412202
AT1G20590	0.2300533613372689	0.0	0.0	0.0	0.0	0.0
AT1G29150	73.23609553908726	57.56351996568935	108.42850089154365	99.16567892280288	81.10626946278978	71.65674617494855
AT2G20960	29.780693715945706	41.418707828864626	12.787403849254634	12.990964400375155	29.384450314271113	30.412224553475653
AT4G38420	0.4685159839244641	0.534117186930332	2.373908218600118	3.443997400900895	0.45414525907677294	0.14816470684371966
AT3G21310	0.13071213712344823	0.09224697086684577	0.6149938093370165	0.13288312021931847	0.32027657817361854	0.17912589242785548
AT5G52780	1.3757343867344984	0.8495302433318821	0.0	0.23309730058405367	0.9631098240664675	0.5891516063241758
AT1G17200	4.24472033446897	1.581016420961612	1.201969677474169	3.5161055227052467	3.0541441089488184	3.3124008991556515
AT1G08180	35.88832436861395	22.714894106252103	43.39396318681989	29.468160739836065	42.562012011460986	46.30046067475209
AT1G28450	0.12368460286949941	0.0	0.0	0.0	0.12988174598745822	0.0
AT1G69950.1	3.6950494516058616	5.635268674007312	5.267070392488895	4.1384289345980125	3.4527093908371946	3.0574936810961546
AT5G58080	0.0	0.0	0.17081364088897671	0.0	0.038124152688585836	0.0
AT1G63930	0.9087346913530372	1.2657588518111895	0.16877168988042868	0.34035759690270345	1.4062871790076557	2.70364652604206
AT4G32140	17.134709816760758	12.031185067727195	17.654303746096932	15.875816147886898	17.94768172145485	19.79549397249231
AT2G36110	3.185354233900646	1.8733231006805606	0.6660856027280918	0.8635358458560018	2.2299696695692823	3.637633507765681
AT1G03150	30.188698156640267	54.57345695051242	46.871964246482605	34.8450660546033	31.018487934049173	27.20881321589202
AT3G29310	23.71183398044403	37.160833484709386	16.165720189770525	20.469611701193134	23.369739723317238	19.911854241764395
AT5G28840	43.66923400982125	45.19750909557372	41.609930624131486	42.58777719254577	38.65873231580102	36.09754648877225
AT5G01120	0.19629126393964924	0.6649337968285949	0.4155930861731375	0.07982057733310596	0.24735158450853817	0.20174588566959833
AT1G25230	121.63217322188277	78.45193870869886	36.16894284615721	40.54382408592592	130.20533975243868	136.50457117215032
AT5G06920	0.06498682523651665	0.0	0.0	0.0	0.0	0.0
AT1G65280	33.14840178368152	53.59531700239749	29.509318337324952	22.082033253406145	32.19178776039803	28.712905950016307
AT2G29400	117.38620232337567	154.80933957012965	121.42185466397507	91.55079106528909	113.30517186816145	110.84677661163755
AT5G53980	16.250577864675165	5.906946457890618	13.472289916880687	2.2889824282885156	15.72840309494079	15.293540024138267
AT1G66950	0.6209471899162623	0.7374899369367841	0.2493984111597118	0.7390366027734052	0.5725399414957342	0.6382023237785082
AT1G78230	2.766654803010293	3.1834248769735014	0.07074438591066334	0.15285901410849706	3.3158045740327564	3.523511672227934
AT5G02290	21.54302191864323	32.30047055719416	16.493840779812746	20.46731882097689	22.087710362178154	21.497546944587988
AT5G63610	34.8892078240582	43.42837929878606	23.40146880178981	18.564771488862426	30.079956471294228	37.202026218425296
AT3G16220	12.862964668905008	15.82842820452042	0.9216179697160211	5.841325731192444	15.495863030261477	14.562579175128173
AT1G28940	4.792778361193102	12.176600154423642	1.1274886504511972	7.7958097195333504	11.072418845430812	2.9555772250596157
AT5G56000	12.733689906210987	12.228726011249087	20.260044345607643	24.028180642397313	12.596082958033683	10.992318035666926
AT1G29090	0.10998567075885367	0.23285928582164736	0.0	0.0	0.05774821853466269	0.22608399490495865
AT1G30260	8.957829998973303	2.8016956107523425	8.381331560876156	11.383261979849582	12.185896203177274	13.287019737436149
ATMG00410	0.0	0.16591885146073096	0.06145282576266934	0.10622602191642717	0.10972598676911685	0.2147883524645898
AT4G13280	15.998778766241635	53.150634459506406	43.94286222375023	56.839239052528605	24.39630812978232	25.53968581161256
AT5G64680	21.804684853681497	57.33101955279427	29.127665787984327	26.155559170848147	17.966531028356428	19.700175501981708
AT4G16130	14.855645210107511	16.283078212367098	7.784631315607913	8.045001291213449	13.198346878616436	12.647443656325489
AT2G44670	149.80427865204192	97.88844967892132	159.92721826243698	170.47243285135818	164.0102041479439	155.26016610391295
AT3G24890	7.390854594998232	10.909352174551499	15.672602417131573	11.111674487117671	6.340109844853842	8.024191561247825
AT1G09176	1.675885413715204	0.645117888976087	0.0	0.0	3.6796960883069287	5.323953676928579
AT1G09170	1.820402463598567	1.3971173273127029	1.1776736052190546	0.9484516275990129	2.150564221394709	1.4967908399906262
AT5G34480.1	0.06390371148257469	0.0	0.0	0.0	0.0	0.0
AT4G09640	11.06743197784699	13.558808820601461	10.531353448538749	10.029203855399661	9.663201901466891	9.415244205234956
AT1G62390	33.57074976551257	58.70538656460753	35.736021225729374	27.767931762909267	30.344499092701586	30.90063807787196
AT5G22820	3.870702524252496	5.377947589485054	5.528477148331558	5.445745898221844	4.1735160941488205	4.297945048359101
AT5G38640	10.97711512932572	15.08428829474722	8.222891364497524	8.951740126222779	10.65243054439723	7.521434455496539
AT1G04470	0.02086967293655297	0.0	0.0	0.0	0.0	0.0
AT4G17420	10.178228368312922	10.947416542620624	18.37415258116998	23.295207434788537	13.774635202603632	10.74077275479078
AT1G66480	19.167140157011833	17.86742571882267	24.227569591457016	48.05934924508176	24.70875719364721	23.889639746595858
AT5G44920	24.879254328328564	33.74416576589845	30.60047186493197	41.16106466301274	26.314221815736314	30.85684090772812
AT4G37100	8.155737893562042	13.38475780631183	8.838907681129117	8.786581523353641	8.429716262985332	7.617942635828129
AT5G51370	5.1660045684403135	4.077522047771542	5.596726327912704	6.173175654469612	5.04415332348403	4.610933346514542
AT4G32551	23.30610130710246	32.45512731006602	25.674751288049176	25.35210331879399	21.49020840117602	20.125877738375355
AT1G12230	69.77839454049604	48.72055945508344	81.41516882909225	61.636753706938386	64.6788441224637	63.3043400995327
AT1G78350.1	0.04109318749698165	0.0	0.0	0.0	0.0	0.0
AT5G62130	8.394296264586957	3.7264337892890405	6.051611471573272	8.843407494497615	7.179868014086484	7.966577944545193
AT5G63840	38.7605515470318	42.15992744890158	43.51076148530561	42.540065853713855	38.36859578523619	33.52049989854008
AT4G23710	150.31033106598602	166.13983854887925	176.6841038118817	138.0093201281521	157.3216407129061	169.95629150701492
AT4G23713	0.0	0.0	0.0	0.0	0.0	0.4030332579626749
AT4G26540	6.52615060928282	5.410280900285071	9.479767861384031	9.352307188457553	5.511410369606223	5.899369180637364
AT2G03980	0.4374254053595958	0.4116033855016443	0.7431897019875496	2.272862833723104	0.8166086113915683	0.6993478504366415
AT5G55670	23.495380087001475	31.83270760742045	24.020486322238362	27.472530068951958	23.21301696121162	21.153782772696243
AT5G02430	1.9044152428581862	1.82783401876558	3.3749991390989478	2.4523242495220803	2.5597885831700373	1.85294466206828
AT3G55030	17.548343322152355	14.065902046783446	14.112384342934234	22.057518483456263	16.661369647330197	15.788688734355835
AT3G50040	1.5092964063876488	2.904954311194507	2.5822404081904153	3.3012076943550763	1.7770301707468934	1.692258928065943
AT3G28360	0.9823048111923449	1.386476348632318	0.08558690862676456	0.2773943890714292	0.9169089837975963	0.9535125259549209
AT2G17820	31.808863277969905	37.126574431235255	12.518472996197747	16.08175203034429	34.03049630027728	28.44377289859353
AT4G25010	0.21550666167425658	0.0570332559926166	1.9645235502006808	5.093749207844976	0.11315224708977624	0.27686906089551433
AT5G59790	7.30367165335851	9.605912254371619	10.282985746284995	7.1249784181731854	7.011115222469965	9.02311978062027
AT4G33540	21.861604933896718	26.670905451876788	26.92519771503626	25.71288376243812	19.817113274492648	18.539529866283043
AT5G46400	8.20350825392237	13.217945706376515	6.892335683523835	6.216911548488621	7.003509250908776	6.964175789334668
AT2G30050	66.05279180315965	48.478267593724105	93.28318277081941	83.19790372813459	63.76129123508892	56.25979317396852
AT1G51660	7.050250704366764	3.7766193709720097	7.293637349872605	10.794198073200024	7.18050233601309	4.976282638623451
AT3G11620	24.554615441334928	21.35159874600334	19.907982575184032	19.16758806518047	23.528730169867764	24.110299599596868
ATCG00390	0.9454247726189133	0.0	2.2240872008900325	0.9611272256958925	0.0	0.9716966219374079
AT5G55580	1.8421207948773488	2.0172922483168483	3.92260202365902	4.94009663313273	2.434699972873043	2.774679033189883
AT5G03520	78.64475827344245	81.98629393403094	63.73339657385831	79.82936174672929	104.81727019203795	115.19067701410857
AT4G32880	30.29581314864927	33.25504825501872	32.46630236337274	33.42166522168449	23.758434711429928	25.083787392037543
AT2G34960	0.6811969660376274	0.4554364733083129	0.33736803255059195	0.14579176618348083	0.7529767715428747	0.2947900401098422
AT3G15750	3.13361721422858	3.8026591844379483	2.966681100190525	3.496459508760805	3.9326984482714087	2.592267067826374
AT2G25210	202.92766649302376	99.77542514594896	163.5699952594871	275.76222440737376	166.22149539463572	153.3371109598093
AT4G24940	16.32307663590378	33.91088646109999	31.5596823132947	25.357988599901162	19.22998604560207	19.66015892500853
AT5G48470	3.5546706668166634	7.428133338350744	7.004758919993792	5.8194807003339255	3.102566496792045	3.5111071248868746
AT1G60500	0.03207063587415459	0.0	0.0	0.032603293436710104	0.0	0.0
AT1G60505	0.02542026092124518	0.053819227201872454	0.0	0.07752738947602227	0.05338785580920934	0.0
AT3G62455.1	0.42995270621218956	0.2184687792470726	0.7080167951998546	0.8042524853941707	0.2528373285955703	0.1414081303791294
AT1G36050	47.46401399547043	53.284351985459395	38.06707443557262	34.84690908531009	48.576573503136714	50.64101501180728
AT5G14760	1.8777900988182266	1.1315216552038714	18.043594007555534	19.383469959827586	1.789856358894558	2.1081220558817853
AT4G35580	32.12368039669309	47.66287837628708	36.915439863299824	35.09993385238208	32.18048089039657	34.7260535666351
AT3G61850	35.69793537992104	47.06938933547612	36.60327187514545	39.62898297410973	34.13333102907936	32.26236370331335
AT5G58787	62.89063963718912	109.00246503959957	30.744985081928586	33.497526690818134	67.70525739302452	74.78718438192166
AT1G49180	10.504439195907338	7.462028666062019	5.364979372774454	4.91791734643459	9.434200788314637	12.264264373144576
AT5G66720	43.79035651357603	33.75480939445458	42.35875168967835	39.01302784301963	48.87257624200799	47.96647870109204
AT4G32790	5.736395503474757	5.882721113565709	5.608743541153591	6.414837712073157	4.5555094678343915	4.753489396771206
AT5G64490	0.20725528048402603	0.43879640196121233	0.3250417731030478	0.0	0.07254656082182351	0.14200971651938094
AT1G58643	0.0	0.0	0.0	0.048023468498152054	0.0	0.0
AT4G34480	11.535816966191582	8.337637454441087	31.395522582477366	28.307551142974123	11.44546392363946	12.060799281511285
AT5G58090	47.496182628619394	53.381535057438384	39.4798120116105	35.42807767829816	42.83513582849198	45.47359304733957
AT2G46735	12.04805319072335	11.021922553573125	9.010189473864306	10.358010112267909	9.527833771381687	13.45297219682308
AT5G01240	21.306514265824237	19.352614633233575	15.23801716817511	18.618577476903614	17.125827095501112	17.505353054759954
AT1G05700	10.680085708037337	7.394465275488215	0.34895311104234	0.6031927801749134	10.733744198874419	9.036512781893878
